rank,games_played,home_games,wins,losses,runs_scored,at_bats,hits,doubles,triples,homeruns,walks,strikeouts_by_batters,stolen_bases,caught_stealing,batters_hit_by_pitch,sacrifice_flies,opponents_runs_scored,earned_runs_allowed,earned_run_average,complete_games,shutouts,saves,outs_pitches,hits_allowed,homeruns_allowed,walks_allowed,strikeouts_by_pitchers,errors,double_plays,fielding_percentage,home_attendance
0.9023580137945726,-5.226693482382988,,-3.8468145384211048,-2.156988916876119,-3.1428511089106976,-5.099904532737086,-4.423843084360401,-3.0285467027234314,-0.5263910069093046,-1.69577014740958,-3.612308166572996,-2.243674233411838,,,,,-1.5844710078727924,-2.597944133470483,0.4456796557436321,0.0587625003336943,-1.781304310121529,-1.5619928442039237,-5.125630296213071,-3.2961474154818022,-1.8305282254235684,-3.804198162579184,-2.3167265241237054,2.5020817867779663,-3.3169850530976857,-6.313079414115786,
-0.4384166048163988,-5.116794953966733,,-2.8409354605205954,-3.1033328771289663,-2.746603343272527,-4.732194055877259,-3.928844064462907,-3.196122688765488,-0.6640457658079995,-1.728300554264209,-4.035843699634059,-2.287088541749594,,,,,-2.9454354346148293,-3.3451307171452624,-2.0854035145125107,0.3471045625383174,-1.17797677866709,-1.6253833409716163,-4.951043950744847,-4.226547180966169,-1.8649827812500928,-3.848768553842522,-2.270138494324735,1.604453407729418,-3.3488987599515623,-4.524855321520566,
-0.8853414776867226,-5.061845689758606,,-2.589465691045468,-3.2295120718293457,-2.762453253898054,-4.737140833592862,-3.810474733617854,-2.972688040709413,-0.4346211676435081,-1.6469745371276372,-3.788781305348439,-2.1434873680170163,,,,,-3.1253330312531444,-3.3451307171452624,-2.180149943345628,0.399530392030067,-1.17797677866709,-1.6253833409716163,-4.860740668606111,-3.9873015269844743,-1.8305282254235684,-3.982479727632537,-2.1303744049278235,1.094689143084563,-3.1893302256821805,-3.5255536227173554,
0.008508268053925,-5.116794953966733,,-3.029537787626941,-2.787884890378017,-3.198325796100041,-5.0290007188134425,-4.499169022170889,-3.419557336821563,-0.4346211676435081,-1.7770961645461518,-3.797604962287211,-2.1201104327582243,,,,,-2.8906839921596896,-3.1956934004103066,-1.625206574465939,0.1636141593171936,-1.781304310121529,-1.6253833409716163,-4.969104607172595,-4.173381480081348,-1.8649827812500928,-3.527861736746487,-2.160323852655733,1.2498347888460406,-3.4446398805131917,-4.156691537750962,
-1.3322663505570465,-5.116794953966733,,-2.212261036832777,-3.608049655930485,-3.0873764217213537,-4.959745830795,-4.477647325653607,-2.972688040709413,-0.9393552836053888,-1.7608309611188375,-3.9917254149401984,-2.0967334974994327,,,,,-3.492949859166224,-3.3451307171452624,-2.0854035145125107,0.3208916477924426,-0.1724308929096918,-1.6253833409716163,-4.951043950744847,-4.104266068931081,-1.7960736695970434,-4.00922196239054,-1.9872825991166996,0.6624977013204472,-2.8382794502895403,-2.9996053601893493,
0.008508268053925,-5.061845689758606,,-2.9038029028893773,-2.914064085078397,-2.508854683889625,-4.773417203507285,-3.713627099290084,-2.674775176634646,-1.16877988176988,-1.7445657576915232,-3.5240715971852747,-2.0867148109599505,,,,,-2.7890027418858594,-3.307771387961524,-2.0177274939174263,0.399530392030067,-1.781304310121529,-1.6253833409716163,-4.908902419080103,-4.199964330523758,-1.8305282254235684,-4.035964197148543,-2.017232046844609,1.504716921168468,-3.1893302256821805,-4.209286364003763,
-0.8853414776867226,-5.061845689758606,,-2.4637308063079044,-3.355691266529725,-2.8100029857746343,-4.859161350577738,-3.971887457497472,-3.121644472746796,-1.0770100425040836,-1.7120353508368944,-3.788781305348439,-2.1401478058371888,,,,,-3.180084473708284,-3.5543429605742007,-2.7350933122253167,0.399530392030067,-0.7757584243641307,-1.6253833409716163,-4.92696307550785,-4.364778003266704,-1.8649827812500928,-3.7863700060738488,-1.8674848082050608,1.1168528067647745,-3.1893302256821805,-3.7359329277285576,
0.4554331409242488,-4.951947161342351,,-3.2810075571020683,-2.535526500977258,-3.1270011982851704,-4.827831758378919,-4.439984356748363,-2.95406848670474,-1.3982044799343714,-1.7445657576915232,-3.7358393637158063,-1.9531323237668547,,,,,-2.8124676457952047,-3.277883924614532,-2.0854035145125107,0.3471045625383174,-1.5801951329700492,-1.5619928442039237,-4.746356511230378,-3.9660352466305455,-1.8477555033368307,-3.572432128009825,-1.993938031945124,1.3495712754069906,-3.1893302256821805,-3.841122580234159,
0.9023580137945726,-5.061845689758606,,-3.8468145384211048,-1.9677201248255496,-3.4202245448574167,-4.972937238036608,-4.386180115455157,-3.158883580756142,-1.16877988176988,-1.7608309611188375,-3.691721079021945,-1.896359766709789,,,,,-2.3588128368811927,-3.2106371320838023,-1.7064177991800398,0.2160399888089433,-1.781304310121529,-1.6253833409716163,-4.9329832943171,-4.136165489461973,-1.8477555033368307,-3.85768263209519,-2.1104081064425504,2.3026088136560667,-3.3488987599515623,-5.524157020323777,
-0.4384166048163988,-5.006896425550478,,-2.715200575783032,-3.1033328771289663,-2.651503879519366,-4.83112961018932,-4.106398060730486,-2.37686231255988,-0.7099306854408977,-1.6632397405549515,-3.859370560858616,-1.8830015179904795,,,,,-2.7420729340671683,-3.292827656288028,-2.00419228979841,0.3471045625383174,-0.7757584243641307,-1.6253833409716163,-4.878801325033858,-4.029834087692332,-1.813300947510306,-3.581346206262493,-2.023887479673033,1.5822897440492067,-3.0297616914127987,-4.156691537750962,
-0.4384166048163988,-4.072758934012311,,-1.897923824988868,-2.787884890378017,-2.3265807116960664,-3.828582659827101,-3.4123233480481305,-2.4141014205692253,0.3913073857486602,-1.7608309611188375,-3.612308166572996,-1.5624035487270498,,,,,-2.5230671642466107,-3.008896754491612,-2.058333106274477,0.8451499427099392,-0.3735400700611714,-1.6253833409716163,-3.933626971981749,-3.556659349817425,-1.8477555033368307,-3.9289952581165313,-1.9406945693177289,1.8039263808513173,-2.391487554335271,-3.420363970211754,
-0.8853414776867226,-3.798012612971674,,-1.394984286038613,-2.914064085078397,-0.9951882191518142,-3.3157667033095843,-2.605259728650042,-1.799656138415019,0.2536526268499655,-1.4680572994271792,-3.5064242833077306,-1.86964326927117,,,,,-2.656034953066235,-3.023840486165107,-2.2613611680597288,0.871362857455814,0.6320058156962267,-1.6253833409716163,-3.692818219611785,-3.242981714596981,-1.744391835857256,-3.937909336369199,-1.8342076440629391,1.6709443987700512,-2.5191423817507768,-3.05220018644215,
0.008508268053925,-3.852961877179801,,-1.897923824988868,-2.724795293027827,-1.98580763324724,-3.482308219734888,-3.008791538349086,-1.2596890722795044,-0.6181608461751011,-1.7445657576915232,-3.656426451266857,-1.6291947923235977,,,,,-2.1632719709699804,-2.8744031694301517,-1.8959106568462756,0.9500016016934384,-0.7757584243641307,-1.6253833409716163,-3.747000188895027,-3.216398864154571,-1.813300947510306,-3.8398544755898554,-1.8974342559329704,2.358017972856594,-2.7106246228740347,-3.7359329277285576,
0.9023580137945726,-3.907911141387928,,-3.0924052299957228,-1.3368241513236518,-2.897177494215032,-3.695019661505819,-3.77281176471261,-2.209286326517823,-0.7558156050737959,-1.728300554264209,-3.974078101062654,-1.896359766709789,,,,,-1.772190239147556,-2.7623251818789343,-1.638741778584956,0.871362857455814,-1.3790859558185695,-1.6253833409716163,-3.765060845322774,-2.9186709391995733,-1.8305282254235684,-3.313923858682464,-1.6445278084528443,2.635063768859233,-3.0297616914127987,-4.314476016509364,
0.4554331409242488,-3.962860405596056,,-2.0865261520952134,-2.4724369036270684,-1.6054097782345964,-3.5334249227961188,-2.981889417702483,-2.004471232466421,0.3454224661157619,-1.6632397405549515,-3.7181920498382617,-1.919736701968581,,,,,-1.7487253352382106,-3.008896754491612,-2.126009126869561,0.871362857455814,-1.17797677866709,-1.6253833409716163,-3.8553641274615114,-3.2482982846854638,-1.709937280030731,-3.625916597525831,-1.780964181435544,3.1226643698238763,-2.8382794502895403,-4.89301910529017,
-1.3322663505570465,-3.7430633487635454,,-1.0806470741947038,-3.2295120718293457,-0.5989404535136439,-3.0272046698994064,-1.9596088331315715,-1.7251779223963273,0.4371923053815584,-1.598178926845694,-3.4976006263689583,-2.03662137826254,,,,,-2.601283510611096,-2.9864811569813683,-2.2748963721787456,0.7140853689805651,-1.3790859558185695,-1.4986023474362309,-3.554353186999056,-3.2004491538891244,-1.744391835857256,-3.795284084326517,-1.5047637190559329,2.3690998046967,-3.061675398266675,-3.6307432752229567,
1.3492828866648965,-4.512353047677331,,-3.406742441839632,-1.7784513327749805,-3.2617254386021486,-4.315015801861402,-4.170963150282334,-3.2333617967748336,-1.2146648014027783,-1.7120353508368944,-4.053491013511604,-1.816210274393932,,,,,-1.7643686045111076,-2.672662791837961,-0.9078407561580488,0.4781691362676916,-0.9768676015156104,-1.6253833409716163,-4.318920975773692,-3.147283453004304,-1.8305282254235684,-3.884424866853193,-2.160323852655733,2.5464091141383887,-3.1893302256821805,-5.155993236554173,
1.79620775953522,-4.1826574624285655,,-3.595344768945977,-1.273734553973462,-2.9051024495277957,-3.935762843665168,-3.735148795807366,-2.469960082583244,-0.9852402032382872,-1.728300554264209,-3.9034888455524768,-2.003225756464265,,,,,-1.1308161989587802,-2.77726891355243,-1.4357137167997045,0.7665111984723146,-1.3790859558185695,-1.6253833409716163,-4.041990910548233,-2.801706397252967,-1.675482724204206,-3.9289952581165313,-1.9007619723471827,3.233482688224932,-2.965934277705046,-5.050803584048572,
1.3492828866648965,-3.7430633487635454,,-3.2810075571020683,-1.1475553592730825,-2.825852896400161,-3.736242809135845,-3.756670492324648,-2.4327209745738982,-0.3887362480106099,-1.7445657576915232,-3.5064242833077306,-1.5189892403892935,,,,,-1.451503219053168,-2.493338011756014,-1.043192797348217,0.6878724542346902,-0.7757584243641307,-1.5619928442039237,-3.777101282941272,-2.5943601638021656,-1.7271645579439936,-3.652658832283834,-1.980627166288275,2.657227432539444,-2.6148835023124057,-4.209286364003763,
0.9023580137945726,-3.688114084555419,,-2.275128479201559,-2.03080972217574,-2.1522316948152715,-3.541669552322124,-3.1648238380993834,-1.8741343544337103,-0.2051965694790169,-1.4680572994271792,-3.3740694292261484,-1.8729828314509973,,,,,-1.8112984123297984,-2.485866145919266,-1.0567280014672331,0.6354466247429406,-1.17797677866709,-1.6253833409716163,-3.7429867096888607,-2.801706397252967,-1.8649827812500928,-3.581346206262493,-1.9772994498740628,2.202872327095117,-2.6467972091662824,-3.683338101475757,
-1.3322663505570465,-3.688114084555419,,-0.5777075352444492,-3.734228850630864,-1.185387146658136,-3.450978627536068,-2.642922697555286,-1.3155477342935231,-0.2969664087448134,-1.728300554264209,-3.38289308616492,-1.8863410801703069,,,,,-2.898505626796138,-3.15086220538982,-2.6132764751541657,0.8975757722016888,-0.3735400700611714,-1.435211850668538,-3.560373405808305,-3.960718676542064,-1.7616191137705184,-3.198040841397784,-1.37831049531587,1.7817627171711066,-3.061675398266675,-3.05220018644215,
-0.4384166048163988,-3.7430633487635454,,-1.835056382620086,-2.4724369036270684,-2.3820553988854103,-3.6702857729278033,-3.4499863169533747,-1.9486125704524024,0.2995375464828637,-1.6795049439822658,-3.629955480450541,-1.819549836573759,,,,,-2.7420729340671683,-3.1956934004103066,-2.6538820875112163,0.9762145164393132,-0.5746492472126511,-1.5619928442039237,-3.652683427550124,-3.625774760967692,-1.8305282254235684,-3.4743772672304813,-1.6378723756244202,1.7928445490112122,-2.7106246228740347,-3.209984665200552,
1.79620775953522,-3.852961877179801,,-3.4696098842084138,-1.0844657619228926,-3.1032263323468805,-3.846720844784312,-3.86427897491106,-2.674775176634646,-0.4346211676435081,-1.6795049439822658,-3.638779137389312,-1.719362971178937,,,,,-1.6861522581466226,-2.949121827797629,-1.9229810650843089,0.871362857455814,-1.3790859558185695,-1.6253833409716163,-3.9316202323786658,-3.0941177521194825,-1.7271645579439936,-3.5635180497571577,-1.907417405175607,2.978600555902504,-2.806365743435664,-4.945613931542972,
-0.8853414776867226,-3.6331648203472913,,-1.520719170776177,-2.787884890378017,-2.128456828876981,-3.3503941473188057,-3.089497900288895,-2.246525434527169,-0.5263910069093046,-1.6632397405549515,-3.5152479402465024,-1.989867507744956,,,,,-3.039295050252211,-3.300299522124776,-3.005797394605653,0.7665111984723146,0.6320058156962267,-1.435211850668538,-3.415888154386326,-3.7427393029142975,-1.778846391683781,-3.8933389451058606,-1.6478555248670568,2.0920540086940616,-2.6787109160201585,-3.209984665200552,
0.008508268053925,-3.852961877179801,,-2.212261036832777,-2.156988916876119,-2.342430622321593,-3.6620411434017983,-3.293954017203077,-2.246525434527169,-0.3887362480106099,-1.7120353508368944,-3.241714575144566,-1.742739906437729,,,,,-1.9520878357858715,-2.7100221210217,-1.5169249415138044,0.9237886869475636,-1.17797677866709,-1.6253833409716163,-3.7831215017505215,-3.227032004331535,-1.7616191137705184,-3.3495801716931344,-2.037198345329882,2.191790495255012,-2.5191423817507768,-3.7359329277285576,
0.4554331409242488,-3.7430633487635454,,-2.275128479201559,-2.093899319525929,-2.183931516066325,-3.634009403013381,-3.5952577684450304,-1.9672321244570752,0.2995375464828637,-1.6632397405549515,-3.5858371957566795,-1.682627787200836,,,,,-2.483958991064368,-2.9565936936343773,-2.153079535107594,0.5830207952511909,-0.5746492472126511,-1.3084308571331524,-3.634622771122377,-3.498177078844122,-1.675482724204206,-3.483291345483149,-1.6112506443107228,2.0698903450138504,-2.806365743435664,-3.420363970211754,
-0.4384166048163988,-3.852961877179801,,-1.9607912673576495,-2.4093473062768784,-1.9620327673089497,-3.642254032539386,-3.0679762037716127,-1.4458846123262334,0.2077677072170672,-1.598178926845694,-3.347598458409832,-1.709344284639455,,,,,-1.8816931240578347,-2.64277532849097,-1.381572900323637,0.6878724542346902,-0.9768676015156104,-1.6253833409716163,-3.757033886910442,-2.583727023625201,-1.744391835857256,-3.55460397150449,-1.9839548827024875,2.657227432539444,-2.8382794502895403,-4.156691537750962,
0.9023580137945726,-3.852961877179801,,-2.4008633639391226,-1.9677201248255496,-2.6990536113959465,-3.812093400775091,-3.4123233480481305,-2.1161885564944587,-0.8475854443395924,-1.7120353508368944,-3.329951144532288,-1.9664905724861643,,,,,-2.171093605606429,-2.747381450205439,-1.5575305538708553,0.6878724542346902,-0.7757584243641307,-1.435211850668538,-3.827269773018348,-3.2110822940660886,-1.744391835857256,-3.073243745860437,-1.9373668529035168,1.7374353898106845,-2.6467972091662824,-3.2625794914533524,
-1.3322663505570465,-3.798012612971674,,-1.2692494013010494,-3.0402432797787764,-1.090287682904975,-3.485606071545289,-2.416944884123821,-1.4458846123262334,-0.4346211676435081,-1.598178926845694,-3.0652414363691234,-1.862964144911515,,,,,-2.4057426446998837,-2.889346901103647,-1.936516269203325,0.9237886869475636,-0.1724308929096918,-1.6253833409716163,-3.7429867096888607,-3.429061667693855,-1.6582554462909438,-3.260439389166458,-1.8408630768913636,1.5601260803689958,-2.6467972091662824,-2.8944157076837485,
1.3492828866648965,-3.7430633487635454,,-2.5265982486766863,-1.7784513327749805,-2.342430622321593,-3.4806592938296865,-3.073356627900933,-2.134808110499132,-0.2969664087448134,-1.6795049439822658,-3.1358306918793004,-1.862964144911515,,,,,-2.139807067060635,-2.7025502551849523,-1.5981361662279054,0.9500016016934384,-1.5801951329700492,-1.6253833409716163,-3.650676687947042,-3.3493131163666234,-1.744391835857256,-3.2247830761557874,-1.8009304799208172,1.992317522133112,-2.200005313212013,-3.5255536227173554,
0.008508268053925,-3.798012612971674,,-2.212261036832777,-2.093899319525929,-1.9620327673089497,-3.6818282542642105,-3.1594434139700627,-1.9299930164477292,0.3454224661157619,-1.5168529097091223,-3.100536064124212,-1.776135528236003,,,,,-2.022482547513908,-2.754853316042187,-1.638741778584956,0.9762145164393132,0.0286782842417878,-1.6253833409716163,-3.7429867096888607,-3.0941177521194825,-1.7616191137705184,-3.1267282153764437,-1.7177375695655126,1.8814992037320564,-1.8170408309654968,-3.420363970211754,
-0.8853414776867226,-3.7430633487635454,,-1.835056382620086,-2.4724369036270684,-1.906558080119606,-3.546616330037727,-3.1594434139700627,-1.6879388143869816,-0.3887362480106099,-1.6144441302730084,-3.0122994947364905,-1.896359766709789,,,,,-2.045947451423253,-2.881875035266899,-1.977121881560376,0.7927241132181895,-0.5746492472126511,-1.6253833409716163,-3.6647238651686234,-3.2482982846854638,-1.813300947510306,-3.1178141371237755,-1.7210652859797249,2.4577544594175444,-2.263832726919766,-3.94631223273976,
0.4554331409242488,-3.7430633487635454,,-2.3379959215703408,-1.9677201248255496,-2.2869559351322497,-3.5977330330989585,-3.299334441332398,-2.06032989448044,-0.6640457658079995,-1.7120353508368944,-3.0652414363691234,-1.8095311500342768,,,,,-2.0381258167868044,-2.493338011756014,-1.2191504508954352,1.028640345931063,-0.3735400700611714,-1.6253833409716163,-3.5844542810453013,-2.987786350349841,-1.709937280030731,-2.9127903373124195,-1.9107451215898192,1.5822897440492067,-2.1361778995042604,-2.841820881430948,
1.79620775953522,-3.852961877179801,,-2.7780680181518136,-1.6522721380746008,-2.199781426691852,-3.520233515554511,-3.154062989840742,-2.246525434527169,-0.6640457658079995,-1.6795049439822658,-3.232890918205794,-2.046640064802021,,,,,-1.529719565417653,-2.2243508416330933,-0.4341086119924605,0.8975757722016888,-0.9768676015156104,-1.6253833409716163,-3.787134980956688,-2.578410453536719,-1.709937280030731,-3.278267545671793,-1.9473500021461527,2.04772668133364,-2.7744520365817875,-3.578148448970156,
-0.4384166048163988,-3.798012612971674,,-1.9607912673576495,-2.3462577089266885,-1.4865354485431457,-3.462521108872475,-2.7397703318830566,-1.6506997063776356,0.0701129483183725,-1.500587706281808,-3.277009202899655,-1.8496058961922053,,,,,-1.772190239147556,-2.40367562171504,-0.8266295314439478,0.871362857455814,-1.3790859558185695,-1.6253833409716163,-3.7891417205597695,-3.131333742738857,-1.6238008904644188,-3.331752015187799,-1.6445278084528443,1.626617071409629,-3.0297616914127987,-3.209984665200552,
-0.4384166048163988,-3.7430633487635454,,-1.9607912673576495,-2.3462577089266885,-1.7084341973005208,-3.4790103679244853,-2.928085176409277,-2.246525434527169,0.2077677072170672,-1.549383316563751,-3.1181833780017563,-1.7961729013149672,,,,,-2.139807067060635,-2.6502471943277177,-1.4357137167997045,0.9237886869475636,-1.17797677866709,-1.6253833409716163,-3.716899094848781,-3.343996546278141,-1.7271645579439936,-3.661572910536502,-1.4282262415290528,1.6155352395695235,-3.1893302256821805,-3.209984665200552,
-1.3322663505570465,-3.798012612971674,,-1.3321168436698312,-2.9771536824285865,-0.6623400960157512,-3.3025752960679764,-2.5568359114861567,-0.4776678040832418,0.3913073857486602,-1.549383316563751,-3.0475941224915792,-1.7360607820780742,,,,,-2.616926779883993,-2.9864811569813683,-2.220755555702678,0.9762145164393132,-0.5746492472126511,-1.6253833409716163,-3.628602552313128,-3.72147302256037,-1.675482724204206,-3.4387209542198107,-1.671149539766542,2.3026088136560667,-2.6467972091662824,-3.841122580234159,
0.4554331409242488,-3.798012612971674,,-2.1493935944639952,-2.283168111576499,-2.26318106919396,-3.658743291591396,-3.5037905582465805,-1.781036584410346,-0.2510814891119152,-1.4680572994271792,-3.224067261267022,-1.7394003442579016,,,,,-2.1632719709699804,-2.672662791837961,-1.503389737394788,0.9237886869475636,-1.17797677866709,-1.6253833409716163,-3.700845178024117,-3.3174136958357305,-1.520437222984844,-3.171298606639781,-1.8275522112345144,2.103135840534167,-2.104264192650384,-3.472958796464555,
0.4554331409242488,-3.688114084555419,,-2.1493935944639952,-2.220078514226309,-2.223556292630142,-3.436138294389259,-3.460747165212016,-2.19066677251315,-0.0675418105803222,-1.4843225028544935,-3.224067261267022,-1.5824409218060145,,,,,-1.5610061039634469,-2.426091219225284,-1.1920800426574014,0.9500016016934384,-0.5746492472126511,-1.6253833409716163,-3.452009467241821,-2.9718366400843945,-1.5721190567246317,-3.198040841397784,-1.4215708087006282,2.524245450458177,-2.965934277705046,-4.104096711498162,
-0.8853414776867226,-3.798012612971674,,-1.520719170776177,-2.787884890378017,-1.7797587951153917,-3.5020953305972995,-3.180965110487345,-2.1161885564944587,0.3454224661157619,-1.6144441302730084,-3.400540400042465,-1.759437717336866,,,,,-2.593461875974647,-2.971537425307873,-2.153079535107594,0.8975757722016888,0.0286782842417878,-1.5619928442039237,-3.698838438421034,-3.5991919105252816,-1.6927100021174686,-3.572432128009825,-1.6911158382518152,2.2471996544555397,-2.2319190200658894,-3.683338101475757,
1.3492828866648965,-3.7430633487635454,,-2.589465691045468,-1.7784513327749805,-2.041282320436584,-3.579594848141748,-3.3369974102376423,-2.209286326517823,0.6207319839131514,-1.598178926845694,-3.33877480147106,-1.615836543604288,,,,,-1.2950705263241984,-2.4559786825722747,-1.0567280014672331,0.9237886869475636,-0.7757584243641307,-1.6253833409716163,-3.66271712556554,-2.822972677606896,-1.675482724204206,-2.877134024301749,-1.9872825991166996,2.9231913967019767,-2.1361778995042604,-4.419665669014965,
1.79620775953522,-3.798012612971674,,-3.6582122113147593,-0.6428385804715641,-2.445455041387518,-3.6999664392214218,-3.649062009738236,-2.3396232045505334,0.5289621446473549,-1.5331181131364366,-3.303480173715972,-1.5991387327051512,,,,,-0.278258023585895,-2.0898572565716327,-0.1498693254931077,0.7665111984723146,-1.9824134872730088,-1.6253833409716163,-3.781114762147439,-2.142451706281188,-1.5376645008981065,-3.0019311198390963,-1.9506777185603652,3.322137342945776,-2.263832726919766,-4.89301910529017,
0.4554331409242488,-3.028722914057889,,-1.520719170776177,-1.9677201248255496,-0.583090542888117,-2.471516639846663,-1.6636855060189388,-0.9431566542000648,0.6207319839131514,-1.6632397405549515,-3.003475837797718,-1.4688958076918828,,,,,-0.87270225595598,-2.022610464040903,-0.7318831026108304,1.1597049196604372,-0.9768676015156104,-1.4986023474362309,-3.052668286228297,-2.105235715661813,-1.6927100021174686,-3.4476350324724785,-1.3949490773869309,3.067255210623349,-2.7106246228740347,-3.94631223273976,
-1.3322663505570465,-3.028722914057889,,-0.8291773047195765,-2.598616098327448,-0.1472180006861296,-2.5902393050211363,-1.9219458642263272,-0.4776678040832418,1.859624814001404,-1.2403444514447783,-3.2152436043282497,-1.198391271125864,,,,,-1.8112984123297984,-2.568056670123492,-1.774093819775124,1.1334920049145625,-0.7757584243641307,-1.435211850668538,-3.0486548070221318,-2.7325909861027,-1.709937280030731,-3.5456898932518226,-0.8092709884855868,2.6683092643795496,-2.5191423817507768,-3.683338101475757,
